timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
920,0.028442,-0.433838,0.745117,0.976562,6.774902,2.380371
931,0.092285,-0.466064,0.887939,0.244141,7.385254,2.990723
941,0.160645,-0.415405,0.970093,-1.098633,8.850098,3.234863
952,0.156494,-0.396484,1.053101,-1.770020,9.155273,4.516602
961,-0.005127,-0.503784,0.977417,-1.220703,8.422852,4.699707
972,-0.020630,-0.454712,1.065308,-0.671387,7.934570,4.577637
981,0.022705,-0.494385,1.033203,-0.793457,7.690430,3.967285
990,0.141724,-0.453369,1.126465,-1.525879,7.507324,3.845215
1000,0.213501,-0.410767,1.024048,-1.525879,7.202148,3.967285
1010,0.247192,-0.410767,0.912598,-0.976562,7.446289,4.760742
1020,0.328125,-0.449707,0.943237,0.305176,7.263184,6.042480
1031,0.297241,-0.494507,1.078369,1.220703,6.652832,8.178711
1041,0.188232,-0.544434,0.970215,0.671387,4.333496,8.483887
1050,0.194946,-0.468506,0.957031,0.000000,3.234863,7.812500
1060,0.159424,-0.425537,1.020142,-0.427246,1.770020,6.958008
1071,0.110474,-0.398193,1.017456,-0.671387,0.122070,5.554199
1080,0.082520,-0.358765,0.968628,-0.549316,-1.159668,4.089355
1092,0.101807,-0.316772,0.911743,-0.732422,-2.624512,2.563477
1101,0.228760,-0.316528,0.859009,-0.732422,-2.685547,2.868652
1112,0.189453,-0.271118,0.785278,-1.098633,-3.173828,3.479004
1121,0.144409,-0.206055,0.775879,-1.586914,-3.479004,3.784180
1130,0.159058,-0.230103,0.836304,-1.586914,-3.234863,3.540039
1141,0.157959,-0.209351,1.010254,-1.708984,-3.601074,2.929688
1150,0.077515,-0.246338,0.968140,-2.319336,-4.455566,2.197266
1163,0.056396,-0.076416,1.087280,-3.051758,-5.310059,-0.183105
1173,0.053833,-0.059937,1.087769,-3.295898,-5.615234,-0.671387
1182,0.100952,0.201538,1.112061,-3.723145,-5.676270,0.122070
1192,0.148682,0.066650,1.053955,-3.540039,-5.981445,2.075195
1201,0.255493,0.215576,1.073975,-3.112793,-5.859375,5.065918
1211,0.327515,0.177002,1.151978,-2.868652,-6.103516,8.789063
1220,0.352051,0.106079,1.014526,-2.624512,-6.713867,12.695313
1233,0.370728,0.118408,1.118652,-1.708984,-9.216309,18.981934
1243,0.351440,0.146240,1.102295,-1.159668,-9.887695,21.423340
1252,0.339233,0.122070,1.051147,-0.732422,-10.131836,23.376465
1261,0.280518,-0.000977,0.960815,-0.671387,-11.047363,24.108887
1271,0.284180,0.131104,0.986572,-0.915527,-12.268066,23.925781
1280,0.285400,0.033325,0.969971,-0.610352,-14.099121,22.705078
1291,0.275513,0.062012,1.051025,-0.671387,-16.174316,20.080566
1300,0.242310,-0.032227,0.967407,-0.427246,-18.188477,1.220703
1310,0.196655,0.056030,1.035645,0.244141,-21.911621,10.253906
1322,0.163696,0.022827,1.035034,-0.122070,-23.620605,6.958008
1331,0.083862,-0.008179,0.990234,-0.671387,-24.658203,3.601074
1340,0.091797,0.013794,0.964722,-1.159668,-25.329590,0.610352
1351,0.033325,0.045288,0.974976,-1.586914,-25.329590,-2.075195
1361,0.012939,0.030884,0.919556,-2.075195,-25.512695,-4.760742
1373,-0.040649,-0.050049,0.925659,-3.479004,-25.512695,-10.864258
1383,-0.098145,0.015137,0.950439,-4.333496,-25.634766,-15.014648
1393,-0.115479,-0.046875,0.912720,-4.394531,-25.756836,-20.202637
1402,-0.156006,-0.143066,0.944580,-4.150391,-25.634766,-25.390625
1412,-0.196777,-0.191406,0.929810,-4.089355,-25.207520,-31.066895
1422,-0.144287,-0.082031,0.996460,-3.906250,-24.230957,-36.071777
1432,-0.135376,-0.165649,0.897461,-3.356934,-23.132324,-39.733887
1441,-0.046387,-0.146606,1.004517,-2.014160,-21.057129,-43.640137
1451,-0.038330,-0.162598,0.959595,-1.342773,-20.019531,-43.579102
1460,0.058350,-0.196289,0.995850,-0.976562,-18.676758,-42.297363
1471,0.166016,-0.175903,1.035889,-0.793457,-17.456055,-39.978027
1481,0.235107,-0.204224,0.999390,-0.244141,-16.723633,-37.231445
1490,0.196777,-0.226318,0.949707,0.183105,-16.418457,-34.179687
1501,0.145142,-0.260742,0.999634,0.244141,-15.808105,-30.761719
1510,0.087280,-0.302490,1.011597,-0.305176,-14.465332,-27.221680
1522,0.116089,-0.141479,0.953857,-0.915527,-12.756348,-19.775391
1532,0.142822,-0.036255,0.909302,-0.366211,-12.207031,-15.930176
1541,0.158691,-0.210327,0.944214,0.671387,-11.779785,-11.657715
1550,0.164062,-0.336182,0.974121,0.976562,-11.352539,-7.446289
1561,0.109985,-0.361328,1.057739,0.183105,-11.352539,-4.089355
1571,0.013550,-0.330444,1.051270,-1.647949,-11.657715,-1.159668
1580,-0.035034,-0.201538,1.030518,-2.807617,-11.901855,0.976562
1590,-0.044922,-0.206421,0.994995,-1.037598,-11.413574,3.906250
1601,-0.119385,-0.359253,0.894043,0.000000,-11.291504,4.882812
1611,-0.193115,-0.480347,0.855591,-0.122070,-11.108398,5.615234
1621,-0.294067,-0.463379,0.928345,-1.037598,-10.925293,5.493164
1631,-0.300415,-0.383057,1.004517,-2.075195,-10.192871,5.493164
1641,-0.328857,-0.429443,0.895630,-2.502441,-9.338379,5.126953
1650,-0.285034,-0.302734,0.923096,-2.197266,-8.483887,4.882812
1662,-0.226807,-0.481323,1.011230,-0.549316,-6.896973,3.662109
1672,-0.231323,-0.330933,0.998535,-0.366211,-6.835937,2.014160
1681,-0.254272,-0.303955,1.016235,-0.183105,-6.713867,0.305176
1691,-0.289917,-0.387207,0.929443,0.427246,-6.225586,-1.586914
1701,-0.243896,-0.281006,0.971069,1.037598,-6.103516,-3.845215
1711,-0.271973,-0.227417,0.938599,1.770020,-5.493164,-5.859375
1723,-0.216187,-0.247925,0.952637,1.953125,-3.662109,-7.629395
1732,-0.175781,-0.094971,0.946167,1.831055,-3.051758,-8.178711
1742,-0.225830,-0.168823,1.003784,1.220703,-2.197266,-8.239746
1752,-0.123413,-0.149780,1.066040,0.610352,-1.220703,-8.361816
1761,-0.091553,-0.063110,1.110596,-0.122070,-1.159668,-8.972168
1771,-0.102905,-0.048706,1.087524,-0.610352,-1.159668,-10.437012
1781,-0.166016,-0.124878,0.969971,-0.244141,-1.220703,-12.268066
1793,-0.137207,0.095215,1.001343,-0.244141,-0.061035,-15.075684
1803,-0.151001,0.030273,1.109131,-0.610352,0.183105,-16.662598
1812,-0.137085,-0.060181,1.070923,-0.732422,0.366211,-18.127441
1822,-0.180054,-0.009399,1.033691,-0.793457,0.732422,-18.615723
1831,-0.181274,0.102417,1.060425,-0.366211,1.342773,-18.676758
1841,-0.186157,0.145264,1.072144,0.183105,2.990723,-17.639160
1850,-0.141235,-0.027100,1.015747,0.366211,5.004883,-15.502930
1863,-0.112305,-0.012207,0.936890,-0.671387,7.019043,-11.901855
1872,-0.131470,-0.029297,0.967529,-1.098633,7.324219,-10.253906
1882,-0.142090,-0.134644,0.843140,-1.464844,7.751465,-9.155273
1891,-0.105103,0.005249,0.994385,-2.014160,8.117676,-8.483887
1901,-0.084351,0.042603,1.023682,-2.136230,8.117676,-8.056641
1910,-0.075684,-0.192505,0.942627,-1.770020,8.056641,-7.324219
1921,-0.068115,-0.261108,0.814941,-1.525879,8.300781,-6.469727
1931,-0.019043,-0.226929,0.748779,-3.051758,9.643555,-3.967285
1941,-0.026245,-0.285034,0.786621,-4.516602,9.521484,-3.479004
1951,-0.005371,-0.136597,0.898804,-5.737305,9.277344,-4.638672
1961,0.001709,0.018921,1.078491,-6.042480,8.666992,-6.103516
1970,0.012939,0.020020,1.147339,-4.638672,7.751465,-7.934570
1981,0.081421,-0.174194,1.064575,-2.502441,6.347656,-10.498047
1991,0.100342,-0.327759,1.065796,-2.014160,5.432129,-12.939453
2000,0.060303,-0.234863,1.152100,-2.807617,5.371094,-14.404297
2012,0.066528,0.016846,0.966431,-3.173828,5.859375,-16.540527
2022,0.042603,0.117065,0.887451,-2.258301,6.042480,-16.906738
2031,0.050781,0.013550,0.902954,-1.220703,5.798340,-16.967773
2040,0.093384,-0.071289,1.026855,-0.732422,5.554199,-17.883301
2051,0.148193,-0.127197,1.162231,-1.098633,5.249023,-18.493652
2060,0.186523,-0.149170,1.174683,-2.075195,4.821777,-18.737793
2073,0.139648,-0.002563,0.985229,-2.258301,4.455566,-18.554687
2083,0.146606,0.003540,0.941528,-1.342773,4.699707,-18.371582
2092,0.069336,-0.034790,1.030518,-1.037598,5.004883,-18.371582
2102,0.018799,-0.003174,1.107056,-1.403809,4.943848,-18.432617
2111,0.005737,-0.004883,1.064697,-0.793457,4.638672,-17.883301
2121,0.009766,0.116455,1.151245,-0.366211,4.455566,-16.357422
2130,0.089233,-0.144165,1.094360,0.061035,4.577637,-14.648438
2143,0.137695,-0.068359,1.001221,-1.525879,5.676270,-8.422852
2153,0.178833,0.213257,1.059448,-2.624512,6.103516,-5.737305
2163,0.090454,0.103149,0.880615,-2.197266,6.591797,-3.234863
2172,-0.007324,0.009644,0.736450,-0.915527,6.652832,-1.525879
2182,-0.038208,0.061279,0.842529,0.244141,6.286621,-1.220703
2191,-0.122559,-0.013184,0.891479,0.122070,5.615234,-2.075195
2201,-0.161255,-0.130493,0.895874,-0.915527,4.821777,-3.540039
2210,-0.142578,0.082520,0.933228,-2.441406,4.272461,-5.920410
2222,-0.101929,0.105713,0.867798,0.061035,5.187988,-5.310059
2231,-0.080322,0.023193,0.909058,1.464844,5.859375,-3.601074
2241,-0.058228,0.053223,1.152466,1.953125,6.774902,-1.403809
2251,-0.066895,-0.103638,1.143677,1.892090,7.812500,1.281738
2261,-0.092407,-0.072388,1.044922,1.586914,8.911133,3.662109
2271,-0.093140,0.142822,1.056885,1.647949,9.460449,5.676270
2283,-0.131470,-0.182983,1.016724,3.845215,9.582520,7.690430
2293,-0.148682,-0.056885,1.085571,3.967285,9.460449,7.934570
