timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
10,-0.043701,-0.078613,0.935791,-0.305176,2.746582,-8.422852
20,-0.083252,-0.015625,0.982666,-0.732422,4.089355,-6.713867
30,-0.087769,-0.017212,0.910645,-1.464844,4.699707,-5.676270
40,-0.086182,-0.007080,0.994751,-1.770020,5.187988,-5.004883
50,-0.105469,-0.078003,0.964355,-1.770020,5.310059,-4.638672
61,-0.096680,0.022705,1.026245,-1.953125,5.371094,-4.821777
70,-0.127808,0.077026,0.987793,-1.892090,6.042480,-4.577637
81,-0.118896,-0.033081,0.965088,-1.892090,6.408691,-4.760742
91,-0.111084,0.042969,1.040894,-1.586914,7.568359,-5.065918
101,-0.108887,-0.086426,0.952026,-1.831055,7.629395,-5.432129
111,-0.111206,-0.022827,1.026367,-2.014160,7.568359,-5.737305
120,-0.069946,-0.009155,0.976807,-2.197266,8.056641,-5.859375
130,-0.083252,-0.030518,0.964722,-2.380371,8.544922,-5.737305
141,-0.125610,0.005737,1.049561,-2.258301,8.972168,-5.615234
150,-0.113037,-0.029419,1.033936,-2.197266,9.704590,-5.432129
160,-0.088867,-0.014160,1.065063,-2.075195,10.498047,-5.126953
172,0.237549,-0.048950,1.044434,-1.403809,11.596680,-5.249023
181,0.677124,-0.687866,0.979736,-1.525879,11.108398,-3.540039
191,0.201416,-0.792847,0.979370,-3.051758,6.652832,0.061035
200,-0.426270,-0.342041,1.522705,-2.929688,3.540039,2.136230
210,-0.467773,-0.161377,1.036743,-0.610352,6.896973,5.798340
220,-0.060669,-0.121338,0.485840,2.380371,12.756348,9.887695
233,0.056152,-0.494629,1.013184,-0.366211,13.854980,15.319824
242,-0.182739,-0.121094,1.313477,-4.150391,10.131836,14.465332
252,-0.311523,0.034058,1.304932,-4.638672,10.009766,13.366699
261,-0.135742,0.017822,1.094482,-1.464844,11.718750,11.718750
271,0.018188,-0.326660,1.016968,1.953125,11.352539,8.666992
280,0.172363,-0.353027,0.968384,2.075195,9.582520,6.042480
290,0.064087,-0.041016,1.192017,0.061035,8.178711,5.004883
300,0.083374,0.112549,1.115723,-1.281738,8.605957,5.126953
312,-0.026245,-0.031982,0.809937,0.305176,9.460449,4.150391
321,-0.039063,-0.032104,0.872803,1.281738,7.751465,1.403809
330,0.030640,-0.004150,0.875000,1.220703,6.530762,-0.549316
340,0.122070,0.015259,1.061279,0.427246,6.958008,-0.549316
350,0.164551,0.073730,1.038940,-0.488281,7.446289,0.793457
360,0.132568,-0.009521,0.932983,-0.488281,8.056641,2.136230
371,0.149170,0.008667,0.977539,1.281738,6.164551,0.915527
381,0.108154,-0.158081,1.056396,1.525879,5.493164,0.061035
391,0.019287,-0.132080,1.098022,1.586914,4.699707,-0.854492
401,-0.081177,-0.097778,1.061523,1.586914,4.821777,-1.525879
410,-0.088745,-0.077759,0.981934,2.136230,5.187988,-2.319336
420,-0.034058,-0.176636,0.897339,3.356934,5.737305,-3.356934
