timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
912,0.011841,-0.063599,0.982422,-2.624512,3.356934,9.948730
921,0.044556,-0.021118,0.999756,-2.563477,2.868652,9.521484
931,0.056152,-0.035278,1.061890,-2.380371,2.685547,9.094238
941,0.011963,-0.085571,0.978394,-2.075195,1.831055,7.812500
951,0.078003,0.041870,1.116821,-2.136230,1.220703,6.408691
961,0.053223,-0.022583,1.058105,-1.892090,0.854492,5.859375
971,0.091675,-0.007935,1.016479,-1.525879,0.610352,5.249023
982,0.122681,-0.111084,0.881958,-0.976562,0.061035,4.333496
991,0.081543,-0.043945,1.024780,-1.037598,-0.427246,3.662109
1001,0.066284,-0.144287,0.929199,-0.976562,-0.976562,2.868652
1011,0.071045,-0.096191,0.940918,-1.281738,-1.159668,1.708984
1021,0.062988,-0.039795,1.019775,-1.770020,-1.403809,0.793457
1030,0.037964,-0.126709,1.003784,-1.892090,-1.770020,-0.183105
1042,0.019165,-0.001709,1.050049,-1.281738,-1.831055,-0.732422
1052,0.050415,-0.087646,0.989990,-0.976562,-1.770020,-1.037598
1061,0.006226,-0.103271,1.026367,-0.610352,-1.770020,-1.037598
1070,0.005615,-0.083740,0.997925,-0.061035,-1.892090,-1.647949
1081,-0.036499,0.035034,1.059570,0.427246,-1.708984,-1.647949
1091,0.020508,-0.148071,1.053955,0.915527,-1.525879,-0.976562
1101,-0.031616,-0.154053,0.981323,1.281738,-1.159668,-0.671387
1113,-0.019165,-0.129028,0.980835,0.976562,-0.671387,1.525879
1123,0.029907,-0.066406,1.017212,0.793457,-0.366211,2.502441
1133,0.005493,-0.133301,0.962646,0.793457,0.061035,4.577637
1142,0.019653,-0.190674,0.940796,0.610352,0.122070,6.469727
1151,-0.011230,-0.163330,0.832153,-0.061035,0.427246,7.934570
1161,-0.051025,-0.085693,0.904541,-1.159668,0.488281,8.850098
1171,-0.067749,-0.017700,0.951660,-2.197266,-0.244141,9.338379
1183,-0.052368,0.103882,1.023315,-2.746582,1.098633,11.657715
1193,-0.073853,-0.030640,1.054321,-2.380371,1.708984,13.183594
1203,-0.125732,-0.053101,0.981812,-2.014160,2.136230,14.465332
1212,-0.092285,-0.022583,1.062134,-1.770020,2.624512,15.502930
1221,-0.063599,-0.154419,0.941650,-1.525879,2.380371,15.625000
1231,-0.053711,-0.032227,0.977295,-1.281738,1.892090,14.587402
1241,-0.022827,-0.157349,0.918335,-1.037598,1.342773,14.099121
1253,0.080566,-0.049438,0.900757,-1.831055,0.549316,13.916016
1263,0.049072,-0.143433,0.814087,-2.258301,-0.305176,14.526367
1272,0.047974,-0.152588,0.858887,-2.624512,-0.305176,14.709473
1282,0.099243,-0.065430,0.983643,-3.601074,-0.122070,14.892578
1292,0.064453,0.023193,1.136841,-3.967285,-0.427246,14.587402
1301,-0.013916,-0.090820,1.015869,-3.845215,-0.976562,14.038086
1311,-0.020142,-0.055786,1.092773,-3.295898,-1.403809,13.854980
1323,-0.009644,-0.210815,0.886353,-2.685547,-2.197266,12.268066
1333,-0.006226,-0.148804,1.059692,-2.990723,-2.807617,10.803223
1343,-0.053223,-0.127563,1.007446,-2.746582,-3.173828,9.826660
1352,-0.005371,-0.006958,1.110474,-2.563477,-3.356934,8.544922
1362,-0.016724,-0.118652,1.057861,-2.075195,-3.356934,8.117676
1372,-0.020874,-0.235229,1.000122,-1.647949,-3.417969,7.507324
1381,-0.010132,-0.197754,1.041870,-1.586914,-3.051758,6.408691
1391,0.015869,-0.212280,1.049194,-2.075195,-4.516602,2.929688
1402,0.048950,-0.193237,0.989868,-2.502441,-5.065918,0.854492
1413,0.111450,-0.263550,0.888062,-2.685547,-5.432129,-0.427246
1422,0.168945,-0.092407,0.990356,-3.601074,-5.615234,-1.831055
1432,0.133911,-0.131348,0.959961,-4.272461,-6.225586,-2.990723
1442,0.110596,-0.056152,1.030884,-5.004883,-6.530762,-4.028320
1451,0.074463,-0.027710,1.008057,-4.760742,-6.835937,-5.004883
1461,0.031372,-0.073364,0.982910,-3.662109,-7.263184,-7.080078
1471,0.025635,0.009521,0.975342,-3.173828,-7.019043,-7.568359
1481,0.020508,-0.066406,1.007935,-2.624512,-6.896973,-8.117676
1491,0.013916,-0.147583,0.899170,-2.502441,-6.652832,-8.666992
1501,0.001343,-0.095703,0.854614,-2.624512,-6.225586,-8.728027
1512,0.017334,-0.001831,0.961914,-3.112793,-5.920410,-8.544922
1521,0.036499,-0.072144,0.951294,-3.723145,-5.676270,-8.239746
1531,-0.004883,0.022949,1.014160,-4.333496,-5.676270,-8.117676
1542,-0.053101,-0.048462,1.059692,-3.356934,-4.333496,-7.751465
1552,-0.003540,0.021729,1.152222,-2.624512,-4.089355,-8.300781
1562,-0.016968,-0.187622,0.983887,-1.525879,-4.516602,-9.094238
1572,-0.034180,-0.145508,0.926270,-0.915527,-4.211426,-9.582520
1582,0.037964,-0.090088,1.005615,-0.915527,-3.784180,-9.887695
1591,0.077026,-0.154785,0.928833,-0.793457,-3.051758,-9.582520
1601,0.079102,-0.057983,0.983154,-0.732422,-2.868652,-9.338379
1613,0.027710,-0.091553,0.966064,-0.915527,-2.624512,-9.094238
1622,0.045288,-0.056885,1.055908,-1.403809,-2.319336,-9.033203
1632,0.022461,-0.126709,0.962036,-1.403809,-2.136230,-9.155273
1642,0.015625,-0.002686,1.014038,-1.586914,-1.953125,-9.643555
1651,0.006714,-0.114502,0.913086,-1.159668,-1.586914,-9.216309
1661,0.033691,-0.025024,0.952393,-1.159668,-1.403809,-9.338379
1674,-0.049316,-0.116943,0.878418,-2.075195,-1.342773,-9.643555
1683,-0.067993,-0.008667,0.943726,-3.051758,-0.549316,-9.155273
1693,-0.017822,-0.150757,0.783691,-3.417969,0.610352,-8.483887
1703,-0.094604,-0.074463,0.739014,-4.333496,1.098633,-7.568359
1712,-0.071533,0.004150,0.799316,-5.249023,1.647949,-6.652832
1721,-0.041992,-0.010254,0.869873,-6.225586,2.807617,-5.676270
1731,-0.046997,-0.020386,0.972900,-6.774902,3.662109,-4.028320
1741,-0.076416,0.086792,1.155762,-6.713867,3.784180,-2.868652
1753,-0.044312,-0.083496,1.069702,-5.065918,4.760742,-0.915527
1762,-0.073730,-0.026367,1.125366,-4.394531,5.065918,0.061035
1772,-0.046509,-0.106689,1.022461,-3.662109,5.004883,0.610352
1782,-0.021973,-0.065552,1.049927,-3.234863,4.882812,1.220703
1791,0.017578,-0.093628,1.060059,-2.929688,5.493164,2.319336
1802,0.049561,-0.138794,0.991455,-2.746582,5.920410,3.112793
1811,-0.006592,-0.079712,0.966064,-2.624512,5.493164,4.394531
1821,0.027710,-0.197266,0.987671,-2.746582,5.737305,5.004883
1831,0.038818,-0.112549,1.067505,-2.624512,5.493164,5.798340
1841,-0.013672,-0.124512,0.934326,-2.624512,5.371094,6.591797
1851,0.018066,-0.002686,1.020508,-2.746582,5.676270,7.324219
1861,0.051880,-0.129517,0.961670,-3.112793,5.920410,8.300781
1871,0.049927,-0.127197,1.023682,-3.601074,5.493164,9.277344
1881,0.015137,0.040894,1.070435,-4.089355,4.577637,9.643555
1891,0.022339,-0.153809,1.006104,-4.028320,4.455566,9.704590
1901,0.024414,-0.071655,1.051758,-3.723145,4.028320,9.460449
1911,0.010864,-0.143311,0.953857,-3.356934,3.662109,9.155273
1921,0.045410,-0.042603,1.038452,-2.990723,3.051758,8.422852
1932,0.029663,-0.224487,0.996094,-2.563477,2.685547,7.995605
1941,0.036865,-0.161499,1.022461,-2.624512,2.380371,7.019043
1953,0.040039,-0.203857,0.965454,-2.197266,1.647949,4.760742
1963,0.084106,-0.103760,0.962036,-2.075195,1.464844,3.845215
1972,0.057617,-0.140137,0.991211,-1.770020,1.159668,3.601074
1982,0.051147,-0.169434,0.927368,-1.831055,0.305176,2.929688
1991,0.034180,-0.040161,1.015869,-1.831055,0.305176,2.929688
2001,0.065308,-0.138306,0.951538,-1.342773,0.366211,3.173828
2011,0.009521,-0.082520,0.919189,-0.793457,0.183105,3.295898
2021,0.062988,-0.137329,0.811890,0.000000,0.488281,3.784180
2033,0.094849,-0.014648,1.042969,0.000000,-0.244141,3.845215
2042,0.022339,0.093262,1.207886,0.305176,-0.915527,3.479004
2051,-0.061035,0.230347,1.535034,0.915527,-1.220703,2.990723
2061,-0.090088,0.115479,1.544556,3.662109,-1.098633,3.051758
2071,-0.040405,-0.061768,1.381836,7.263184,0.427246,3.051758
2081,-0.033447,-0.285278,1.113281,9.277344,0.000000,2.868652
2094,0.051880,-0.353027,0.814331,8.850098,-1.342773,1.770020
2103,0.058350,-0.310303,0.736938,7.690430,-1.220703,2.929688
2118,0.000977,-0.177002,0.654419,3.662109,0.000000,4.943848
2128,-0.028564,0.090454,1.010864,1.892090,0.793457,6.164551
2137,-0.033936,0.012817,1.098633,0.793457,1.037598,6.896973
2147,-0.062378,-0.090942,1.107056,0.488281,1.159668,6.774902
2156,-0.079590,0.103760,1.215698,0.854492,1.281738,6.042480
2165,-0.077637,0.109863,1.265991,1.892090,1.403809,4.943848
2174,-0.034790,-0.163818,1.201172,3.295898,0.793457,4.028320
2184,-0.003418,-0.154297,1.040771,4.272461,0.488281,3.356934
2193,-0.000366,0.059204,1.061035,4.394531,0.122070,3.234863
2203,-0.001953,-0.080811,0.953491,4.516602,0.000000,3.662109
2212,-0.036987,-0.213989,0.788940,4.333496,0.305176,4.516602
2221,0.014893,0.009033,0.962036,3.906250,1.098633,5.676270
2231,0.020386,0.048096,1.065796,3.601074,1.159668,6.835937
2242,0.039795,-0.196167,0.976929,3.784180,1.281738,8.178711
2251,0.083618,-0.085571,1.009277,3.601074,0.854492,8.178711
2260,0.025879,-0.162598,0.861206,3.479004,-0.122070,7.385254
2271,0.056152,-0.117065,0.867676,3.356934,-0.732422,7.141113
2280,0.052368,-0.104980,0.823975,2.624512,-1.037598,7.080078
2291,0.012329,-0.078369,0.781006,2.014160,-0.732422,7.568359
2300,0.008667,-0.006836,0.877686,1.403809,-0.610352,8.605957
2312,-0.018433,-0.118530,0.878662,1.281738,-0.305176,10.253906
2322,-0.035400,-0.058838,0.949341,1.220703,0.000000,10.742188
2331,-0.040527,-0.099609,0.938232,1.403809,-0.427246,10.559082
2341,-0.035034,-0.138916,1.004639,1.586914,-0.976562,10.375977
2351,-0.019531,-0.338501,0.913086,1.220703,-0.976562,10.131836
2361,-0.037720,-0.338135,0.789307,-0.610352,-0.915527,9.582520
2374,-0.024170,-0.059814,1.078003,-6.530762,-1.586914,8.422852
2383,-0.036133,0.012207,1.095947,-7.629395,-1.647949,7.873535
2393,-0.064819,0.048218,1.177368,-7.507324,-1.098633,8.056641
