timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
11,-0.028076,-0.156006,0.923706,-1.708984,-2.929688,-5.981445
21,-0.030884,-0.151123,0.936890,-1.586914,-2.868652,-5.859375
31,-0.030762,-0.240601,0.909180,-1.586914,-3.112793,-5.310059
41,-0.013428,-0.156128,0.967041,-1.464844,-2.563477,-5.187988
50,0.019897,-0.157715,0.978760,-1.403809,-2.685547,-5.310059
61,0.031006,-0.112915,1.025269,-1.220703,-2.319336,-5.676270
71,0.038086,-0.141113,1.047241,-1.098633,-3.112793,-6.286621
80,0.040039,-0.144043,1.003662,-0.671387,-3.356934,-7.141113
91,0.046997,-0.091553,1.000488,-0.671387,-3.784180,-7.690430
101,0.041138,-0.147217,0.973389,-0.427246,-4.089355,-9.155273
111,0.002441,-0.195801,0.923340,-0.671387,-4.150391,-9.399414
120,0.033203,-0.258789,0.868286,-0.854492,-3.479004,-8.972168
130,0.031372,-0.142090,0.918335,-1.159668,-3.662109,-8.789063
141,0.000244,-0.208618,0.954224,-1.342773,-3.723145,-8.117676
151,-0.041626,-0.263184,0.968872,-1.586914,-3.723145,-7.934570
160,-0.003174,-0.165527,1.006958,-1.464844,-3.479004,-7.873535
170,-0.008179,-0.161011,1.063110,-1.037598,-3.295898,-8.178711
182,-0.061768,-0.208252,0.975098,-0.366211,-3.540039,-9.521484
192,-0.074219,-0.107544,0.960937,-0.488281,-3.967285,-10.070801
201,-0.078979,-0.194458,0.951294,-0.671387,-3.417969,-9.948730
211,-0.085449,-0.199829,0.957397,-0.915527,-3.051758,-9.887695
221,-0.104614,-0.139648,0.950684,-0.427246,-2.319336,-8.483887
230,-0.123535,-0.149414,0.967407,-0.366211,-1.525879,-7.385254
243,-0.123657,-0.156372,0.996460,-0.488281,0.366211,-5.065918
253,-0.100952,-0.117554,0.986816,-0.793457,0.610352,-3.906250
263,-0.084839,-0.114746,1.014160,-1.159668,1.159668,-2.807617
272,-0.072876,-0.168091,1.006592,-1.220703,1.464844,-1.281738
282,-0.111694,-0.189209,0.981934,-1.098633,1.831055,0.122070
291,-0.130249,-0.139038,1.038940,-0.976562,2.502441,1.464844
301,-0.123535,-0.068848,1.074463,-0.915527,3.112793,3.234863
311,-0.143677,-0.093750,0.991089,-0.732422,4.211426,5.920410
322,-0.120361,-0.224731,0.902466,-0.854492,4.943848,7.568359
331,-0.147705,-0.174316,0.912842,-1.281738,5.249023,9.216309
341,-0.156372,-0.085693,1.056885,-1.525879,5.493164,10.864258
350,-0.159912,-0.032104,1.057251,-1.586914,6.408691,12.695313
361,-0.142944,-0.103516,0.981812,-1.525879,6.774902,14.465332
371,-0.157471,-0.190552,0.958252,-1.159668,7.202148,15.808105
383,-0.203369,-0.183228,0.976318,-1.098633,7.873535,18.188477
393,-0.166992,-0.135498,1.062866,-0.976562,8.850098,19.409180
402,-0.117798,-0.115967,0.998779,-1.098633,9.277344,20.935059
