timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
11,-0.033325,-0.004150,0.932373,-2.990723,2.014160,8.666992
21,-0.083374,0.045288,0.928955,-2.990723,0.915527,8.361816
32,-0.018188,-0.110840,0.894653,-2.563477,0.183105,7.446289
42,-0.010254,-0.129395,0.911987,-1.831055,0.671387,8.666992
51,-0.028076,-0.114624,0.921509,-1.953125,1.098633,10.253906
61,-0.007568,-0.139038,0.906860,-2.197266,1.342773,11.596680
70,0.045532,-0.046509,0.958740,-2.136230,1.098633,12.207031
81,0.036377,-0.035034,0.978516,-1.647949,0.366211,12.512207
91,0.091675,-0.160767,0.947632,-1.159668,-0.183105,12.756348
102,0.017944,-0.170898,0.897949,-1.220703,-0.427246,12.512207
112,-0.041626,-0.016602,1.019653,-1.525879,-0.732422,11.657715
122,0.026978,0.010498,1.124878,-1.220703,-1.647949,9.887695
131,0.016968,-0.061768,1.168701,-0.549316,-2.197266,9.216309
142,0.054443,-0.111816,1.167236,0.366211,-2.502441,9.826660
151,0.011230,-0.139404,1.123901,0.671387,-2.136230,11.108398
161,0.014404,-0.095215,1.112305,0.122070,-1.831055,12.329102
172,0.001709,-0.267334,0.927490,-0.061035,-1.953125,11.291504
182,0.032104,-0.306030,0.867920,-1.525879,-3.356934,9.216309
191,0.010010,-0.204102,0.940063,-2.746582,-3.723145,6.591797
201,0.102783,-0.032593,1.075806,-4.150391,-4.211426,3.540039
211,0.127808,-0.033569,1.157959,-4.638672,-5.065918,1.220703
222,0.128418,-0.124146,1.019287,-3.723145,-6.652832,-0.366211
231,0.050171,-0.026611,0.945679,-2.868652,-7.263184,-0.671387
241,0.050781,-0.035156,0.947388,-3.051758,-4.699707,-1.220703
251,0.028320,-0.172363,1.012451,-3.356934,-5.737305,-3.967285
262,0.026611,-0.075562,0.987793,-3.479004,-6.958008,-6.958008
271,0.083130,-0.032959,0.953491,-3.540039,-7.507324,-8.666992
