timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
13,-0.000366,-0.126221,0.937378,-2.319336,3.784180,16.479492
23,0.012451,-0.117432,0.933960,-2.685547,4.028320,17.333984
32,-0.005981,-0.052856,1.008667,-3.234863,4.150391,18.371582
42,-0.029541,-0.049072,1.036621,-2.990723,4.699707,19.104004
51,-0.060791,-0.101807,1.004272,-2.441406,4.821777,19.165039
61,-0.019531,-0.155884,1.007935,-2.563477,4.028320,18.554687
70,-0.026123,-0.096680,1.014526,-2.563477,3.662109,17.211914
82,0.005249,-0.100464,1.015747,-2.319336,3.173828,15.686035
91,0.056152,-0.129883,0.966309,-2.014160,2.929688,15.197754
100,0.056519,-0.108765,0.969727,-1.892090,2.502441,14.831543
111,0.079956,-0.112061,1.000610,-2.014160,2.075195,14.892578
120,0.058228,-0.119507,1.015137,-2.502441,1.831055,15.014648
131,0.073975,-0.070923,1.017944,-2.563477,1.403809,15.075684
140,0.059082,-0.064941,1.035156,-2.563477,1.098633,15.502930
153,-0.005981,-0.042603,1.035156,-2.624512,0.305176,14.587402
162,-0.055176,0.048340,1.099365,-2.685547,0.305176,14.770508
171,-0.067017,-0.012817,1.099243,-2.807617,0.854492,14.343262
181,-0.040161,0.026855,1.059204,-2.990723,1.098633,13.732910
190,-0.029541,-0.029785,1.028076,-2.807617,0.854492,13.000488
200,0.002930,-0.038696,1.002319,-3.234863,0.305176,12.023926
211,0.006592,-0.022705,1.023926,-3.295898,-0.122070,11.413574
221,0.016113,-0.038452,1.007568,-3.601074,-0.244141,11.596680
230,-0.009033,-0.034790,0.988281,-3.601074,0.244141,11.901855
241,-0.017456,-0.043579,0.978394,-3.173828,0.122070,12.145996
250,0.021118,-0.074829,0.971191,-2.990723,0.122070,12.268066
261,0.041138,-0.058594,0.977905,-2.929688,-0.183105,12.329102
270,0.068970,-0.109009,0.954590,-2.624512,-0.366211,12.390137
281,0.093872,-0.124512,0.930542,-2.319336,-0.549316,12.145996
290,0.111816,-0.131714,0.923706,-2.441406,-1.403809,12.084961
301,0.167725,-0.115234,0.953491,-2.197266,-1.953125,12.512207
311,0.164062,-0.105957,0.978638,-2.136230,-2.441406,12.512207
320,0.174927,-0.164307,0.952637,-2.014160,-3.662109,12.329102
331,0.141602,-0.132202,0.990601,-2.014160,-4.760742,11.352539
340,0.150879,-0.097656,1.012573,-1.953125,-5.798340,9.887695
351,0.112793,0.097900,0.897949,-2.014160,-6.591797,7.690430
360,-0.000732,-0.207886,1.231201,-1.953125,-6.469727,4.150391
370,-0.253906,-0.311279,0.937500,-2.258301,-2.014160,3.051758
381,0.293945,-0.004639,0.915771,-0.549316,-3.295898,-0.549316
391,0.116211,-0.107056,0.761230,1.281738,-8.911133,-5.432129
400,-0.201416,-0.211670,0.683472,0.732422,-14.526367,-8.789063
411,-0.387207,-0.071045,1.031982,-1.586914,-14.160156,-9.033203
421,-0.191406,0.152100,1.294067,-3.540039,-9.094238,-7.263184
430,0.178223,0.218994,1.172241,-3.051758,13.427734,2.563477
442,0.312378,-0.264648,0.884521,0.671387,-3.051758,1.281738
451,0.104248,-0.273071,1.001221,-0.366211,-7.324219,-1.098633
461,0.059570,-0.063965,1.209717,-1.464844,-8.361816,-2.502441
471,-0.063232,-0.017090,1.140747,-1.098633,-8.178711,-4.455566
480,-0.128662,-0.146484,1.016357,-0.549316,-8.178711,-2.624512
490,-0.085327,-0.244873,0.849487,0.061035,-8.117676,-1.586914
501,0.021606,-0.179077,0.840210,-1.586914,-5.065918,2.502441
511,0.045532,-0.103027,0.983643,-1.953125,-3.784180,5.126953
521,-0.013672,-0.194336,0.997070,-1.770020,-3.234863,6.958008
530,-0.091064,-0.278687,0.914307,-1.647949,-3.845215,7.995605
540,-0.164185,-0.242554,0.884888,-1.281738,-4.272461,7.019043
551,-0.084595,-0.187866,1.033936,-1.403809,-3.906250,6.591797
561,0.025146,-0.059937,1.125488,-0.976562,-3.479004,6.591797
571,0.046631,-0.184570,1.020020,-0.976562,-4.577637,5.065918
580,0.068604,-0.142212,0.978149,-0.976562,-4.760742,3.967285
591,0.070190,-0.142944,1.078857,-0.610352,-4.760742,2.807617
601,0.130005,-0.198853,1.019653,0.183105,-4.882812,1.464844
610,0.130371,-0.195801,0.942505,0.000000,-5.554199,0.183105
621,0.079834,-0.151978,0.930420,-0.610352,-7.019043,-0.854492
630,0.036621,-0.104858,0.980835,-1.159668,-7.263184,-1.220703
640,0.026611,-0.016113,1.085449,-1.342773,-7.263184,-0.732422
650,0.066650,-0.013916,1.082520,-1.037598,-6.469727,-0.488281
661,0.080200,-0.151245,0.964844,-0.915527,-7.080078,-0.854492
670,0.006470,-0.105835,0.972412,-1.525879,-7.690430,-1.892090
680,0.018677,-0.062134,1.030518,-1.647949,-7.934570,-3.051758
691,0.039307,-0.188232,1.048218,-1.464844,-7.995605,-3.906250
700,0.074707,-0.156494,0.989258,-1.403809,-7.812500,-4.150391
710,0.007202,-0.140869,0.967407,-1.464844,-8.605957,-3.906250
720,-0.002197,-0.150269,0.945190,-2.075195,-8.422852,-2.014160
731,0.004639,-0.208008,0.983887,-2.746582,-8.239746,-1.098633
740,0.006104,-0.099487,1.037598,-2.990723,-7.873535,-0.488281
750,0.027710,-0.119751,1.016113,-2.502441,-7.385254,-0.305176
760,0.096680,-0.247559,0.989868,-2.136230,-7.385254,-1.525879
771,0.082886,-0.294067,1.038940,-1.770020,-8.422852,-4.272461
781,0.041870,-0.225830,1.018188,-1.464844,-10.192871,-11.474609
790,0.028564,-0.113403,1.003784,-1.220703,-10.253906,-15.014648
