timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
921,-0.035034,-0.161255,1.083862,1.220703,-12.451172,-8.117676
931,-0.071167,-0.260620,1.010742,2.258301,-11.718750,-6.774902
942,-0.040894,-0.263672,0.997437,2.685547,-10.803223,-6.225586
952,-0.108276,-0.248047,0.857910,2.746582,-10.253906,-6.469727
961,-0.045898,-0.268433,0.805420,2.258301,-9.826660,-7.019043
971,-0.002808,-0.110718,0.890015,0.854492,-8.850098,-7.263184
981,0.024536,-0.068237,0.904419,-0.305176,-7.812500,-7.568359
991,0.097290,-0.069214,0.954102,-1.159668,-7.385254,-7.995605
1001,0.119385,-0.043457,1.031006,-1.647949,-7.080078,-8.666992
1011,0.137573,-0.003784,1.022217,-2.258301,-7.629395,-9.216309
1022,0.114624,0.038818,1.048828,-2.197266,-7.690430,-8.361816
1032,0.040527,0.011963,0.994507,-1.708984,-7.568359,-7.202148
1041,-0.005127,-0.086914,1.015869,-1.525879,-6.591797,-5.493164
1051,-0.001465,-0.022949,1.015137,-1.708984,-5.310059,-2.990723
1061,-0.004883,-0.028076,0.946289,-1.708984,-4.211426,-0.366211
1071,-0.004395,-0.140015,0.941040,-1.708984,-2.990723,2.563477
1080,-0.027588,-0.104370,0.965210,-1.403809,-3.112793,5.249023
1092,-0.016968,-0.172974,0.956543,-1.098633,-2.258301,8.850098
1101,-0.037842,-0.143921,1.005249,-0.671387,-1.953125,10.131836
1111,-0.048950,-0.112427,1.008667,-0.488281,-1.831055,11.230469
1120,-0.028931,-0.205688,0.930054,-0.183105,-1.586914,12.023926
1131,-0.014038,-0.177368,0.999878,-0.366211,-1.525879,12.390137
1140,-0.005859,-0.125977,1.026001,-0.366211,-1.403809,13.000488
1152,-0.014160,-0.188843,0.931519,0.000000,-1.342773,13.183594
1161,-0.030640,-0.163452,0.985840,-0.183105,-1.342773,13.244629
1171,-0.034912,-0.286621,0.951050,-0.305176,-1.342773,12.817383
1181,-0.028442,-0.039185,1.025391,-0.854492,-1.281738,12.329102
1191,-0.019531,-0.032104,0.993652,-0.488281,-1.525879,12.145996
1201,0.025146,-0.272461,0.994385,0.244141,-1.525879,12.329102
1211,0.001465,-0.212524,1.026733,-0.061035,-2.075195,11.657715
1220,0.022827,-0.209839,0.950684,-0.488281,-2.380371,11.108398
1232,0.056030,-0.076782,1.024536,-0.915527,-2.136230,11.108398
1241,0.004639,-0.228271,0.944458,-0.366211,-2.258301,11.108398
1251,0.079102,-0.216064,0.949585,-0.610352,-2.075195,10.742188
1261,0.043579,-0.160156,0.949463,-1.342773,-2.563477,10.498047
1271,0.107788,-0.212891,0.965088,-1.525879,-2.929688,10.131836
1281,0.105713,-0.125854,1.038940,-1.770020,-3.723145,9.216309
1291,0.084717,-0.171265,1.021362,-1.831055,-4.516602,8.605957
1302,0.027344,-0.049805,1.051636,-2.807617,-5.554199,6.408691
1312,0.009888,-0.135376,0.993774,-2.380371,-5.249023,5.859375
1321,-0.047119,-0.080078,1.017456,-2.441406,-5.310059,4.943848
1331,-0.067261,-0.107178,1.001099,-2.685547,-5.126953,3.845215
1341,-0.078125,-0.098389,1.000854,-2.563477,-4.821777,2.807617
1351,-0.075562,-0.063599,1.018188,-2.502441,-4.699707,1.892090
1363,-0.069824,-0.200317,1.002930,-1.525879,-5.126953,-0.732422
1373,-0.023193,-0.148437,0.953247,-1.342773,-4.821777,-1.892090
1383,-0.042969,-0.137573,0.961548,-1.342773,-3.967285,-2.685547
1392,-0.047852,-0.106689,1.000366,-1.098633,-3.356934,-2.990723
1402,-0.064575,-0.185181,0.954956,-1.220703,-3.112793,-2.929688
1412,-0.044434,-0.124634,0.977783,-1.037598,-2.807617,-3.112793
1422,-0.031860,-0.136475,0.932617,-0.915527,-2.380371,-3.112793
1432,-0.010254,-0.124146,1.039063,-1.098633,-1.220703,-3.356934
1441,-0.043823,-0.042114,1.010620,-1.098633,-0.793457,-3.723145
1451,-0.046021,-0.039063,0.977905,-0.793457,-0.305176,-4.272461
1461,0.004517,-0.160522,0.956665,-0.244141,0.305176,-4.760742
1472,0.017090,-0.021484,1.044800,-0.732422,0.061035,-4.943848
1481,0.015869,-0.012817,0.981689,-1.098633,-0.183105,-4.638672
1492,0.019531,-0.026367,0.939819,-1.159668,0.183105,-3.845215
1501,0.028076,-0.019897,0.938110,-1.831055,0.976562,-1.525879
1511,0.004761,-0.011230,0.951904,-1.953125,1.464844,-0.732422
1522,0.020630,0.012085,1.078613,-2.014160,2.624512,-0.061035
1531,0.033081,-0.017944,1.055054,-1.770020,2.380371,-0.183105
1541,0.031250,-0.076538,1.026611,-1.525879,2.014160,-0.793457
1551,0.083130,-0.129272,1.007813,-1.281738,1.831055,-1.831055
1561,0.099487,-0.189331,1.021484,-0.854492,1.342773,-2.624512
1571,0.116577,-0.167603,1.003052,-1.037598,0.793457,-4.089355
1582,0.104980,-0.185181,1.040161,-1.037598,-0.427246,-4.516602
1592,0.052124,-0.195190,0.957153,-1.098633,-0.427246,-4.638672
1602,0.057983,-0.140747,0.950806,-1.098633,-0.122070,-4.089355
1611,0.028442,-0.150269,0.977173,-0.793457,0.427246,-3.967285
1621,-0.023315,-0.169189,1.019043,-0.549316,0.793457,-4.028320
1632,-0.008789,-0.090332,1.069702,-0.305176,1.281738,-3.784180
1641,-0.062134,-0.160767,1.058960,0.549316,1.647949,-3.784180
1651,-0.089966,-0.051392,1.023438,0.976562,2.075195,-3.417969
1661,-0.115479,-0.042969,0.976929,1.037598,2.990723,-2.868652
1671,-0.072388,-0.056396,0.969849,1.159668,4.333496,-1.708984
1681,-0.050781,-0.031738,1.052856,1.037598,5.432129,-0.488281
1691,-0.064819,-0.019775,1.043335,1.037598,5.981445,0.549316
1702,-0.049194,-0.054321,0.957520,1.342773,6.286621,1.464844
1711,0.013306,-0.052856,0.962036,1.892090,6.347656,2.014160
1722,0.014771,-0.071655,1.132446,1.647949,6.103516,2.014160
1731,-0.024902,-0.072754,1.053467,1.525879,5.798340,2.075195
1741,-0.011719,-0.077881,1.008057,1.831055,5.798340,1.770020
1751,0.029663,-0.140869,0.936646,2.319336,6.042480,1.647949
1761,0.021362,-0.206421,0.890015,2.136230,6.591797,2.502441
1771,0.043335,-0.127319,0.894775,1.708984,7.385254,4.577637
1782,0.022705,-0.181152,0.863892,0.915527,8.850098,9.826660
1792,-0.024658,-0.180176,0.899780,0.366211,9.338379,12.634277
1801,-0.065308,-0.210937,0.934814,0.000000,9.643555,14.892578
1812,-0.072998,-0.136841,0.993286,-0.427246,9.460449,16.357422
1821,-0.053833,-0.165161,0.932129,-0.793457,9.643555,17.272949
1832,-0.045288,-0.183350,0.877441,-1.037598,9.704590,18.249512
1841,-0.037720,-0.182617,0.848511,-1.525879,9.460449,19.287109
1851,-0.073608,-0.207275,0.855347,-2.075195,9.277344,20.568848
1862,-0.079224,-0.149536,0.912109,-2.990723,9.887695,21.423340
1872,-0.056885,-0.051636,1.002808,-3.662109,10.620117,22.888184
1881,-0.072754,-0.071777,1.013672,-3.662109,10.742188,24.047852
1891,-0.060669,-0.148437,0.976318,-3.540039,11.230469,24.780273
1902,-0.053833,-0.151245,0.925903,-3.356934,11.230469,25.268555
1911,-0.049805,-0.176514,0.944458,-3.601074,10.742188,25.573730
1924,-0.015503,-0.142090,1.007324,-3.845215,9.765625,25.878906
1933,0.020020,-0.041748,1.027832,-3.479004,9.826660,25.817871
1943,0.062012,-0.171143,1.015503,-3.173828,9.399414,26.123047
1952,0.064697,-0.144897,1.060547,-3.234863,8.789063,26.245117
1962,0.085937,-0.209229,0.995605,-3.417969,8.117676,26.123047
1971,0.067871,-0.095703,1.048462,-3.662109,7.385254,25.634766
1982,0.084229,-0.108276,1.116455,-3.540039,6.835937,25.024414
1991,0.097534,-0.137939,1.155518,-2.685547,5.065918,22.827148
2003,0.119263,-0.150513,1.091797,-2.258301,3.784180,21.850586
2012,0.145386,-0.090210,1.095581,-1.831055,3.112793,21.057129
2022,0.141724,-0.150879,1.036743,-1.464844,2.990723,20.874023
2032,0.118286,-0.114136,1.064697,-1.708984,2.502441,20.751953
2041,0.126343,-0.109009,1.063477,-2.319336,1.770020,20.080566
2052,0.089722,-0.093018,1.061890,-2.197266,1.037598,19.226074
2061,0.117676,-0.066162,0.989990,-2.563477,0.122070,16.906738
2073,0.100342,-0.062500,0.997437,-3.234863,-0.793457,15.625000
2082,0.110840,-0.029663,1.006836,-3.662109,-2.014160,14.526367
2092,0.080566,-0.049927,0.975586,-3.417969,-2.197266,14.282227
2101,0.067627,-0.148193,0.825806,-3.601074,-2.319336,14.160156
2111,0.100830,-0.095459,0.821533,-3.967285,-2.441406,14.404297
2123,0.119385,-0.062988,0.814697,-5.126953,-2.685547,15.319824
2132,0.106934,-0.081909,0.912109,-5.615234,-3.051758,15.075684
2142,0.075317,-0.062012,0.925903,-5.615234,-3.540039,14.465332
2151,0.038208,-0.010986,0.991699,-5.798340,-4.211426,13.183594
2161,-0.003052,-0.077759,0.941406,-5.371094,-4.272461,12.084961
2171,0.034912,0.005005,1.034180,-4.760742,-4.882812,11.413574
2182,0.008789,-0.073120,0.983643,-3.845215,-4.760742,11.230469
2191,0.012939,-0.068726,1.000488,-2.746582,-4.150391,11.474609
2203,0.000244,-0.052979,1.008423,-0.854492,-3.601074,12.329102
2213,0.007568,-0.209351,0.908936,0.305176,-3.112793,12.512207
2222,0.038330,-0.205933,0.998779,0.976562,-3.417969,12.145996
2231,0.021973,-0.237793,0.941528,0.732422,-3.967285,11.352539
2242,0.048950,-0.091064,1.003418,0.427246,-4.577637,10.314941
2251,0.068237,-0.165161,0.998291,0.305176,-5.187988,9.643555
2262,0.090454,-0.014282,1.126831,0.549316,-5.065918,9.277344
2271,0.110352,-0.096069,1.115845,1.281738,-5.249023,9.765625
2283,0.101685,-0.102295,1.059692,1.770020,-4.760742,10.437012
2292,0.080444,-0.114990,1.114136,1.953125,-4.821777,11.352539
2302,0.096313,-0.119873,1.071289,1.770020,-4.943848,11.901855
2311,0.047607,-0.070190,0.982666,1.098633,-5.249023,12.390137
2322,0.036621,-0.087524,1.019775,0.732422,-5.493164,12.817383
2331,0.069824,-0.122803,1.008423,0.122070,-5.798340,12.939453
2343,0.067383,-0.108032,1.087158,-0.610352,-6.042480,13.488770
2353,0.067627,-0.066528,1.110840,-1.403809,-6.042480,12.939453
2362,0.046875,-0.163086,1.037720,-1.342773,-6.286621,12.512207
2372,0.048462,-0.167725,1.078979,-1.098633,-6.530762,11.840820
2382,0.044922,-0.240112,0.931763,-1.220703,-7.080078,10.742188
2391,0.039063,-0.145142,0.983521,-1.342773,-7.385254,10.192871
2402,0.042847,-0.220459,0.925659,-1.647949,-7.446289,9.460449
2413,0.081177,-0.163208,0.950928,-2.136230,-8.361816,7.629395
2423,0.104858,-0.034424,0.964355,-2.197266,-8.422852,6.958008
2432,0.062866,-0.128174,0.906250,-1.770020,-8.666992,6.225586
2442,0.079346,-0.049683,1.009033,-1.159668,-8.666992,4.943848
2451,0.013794,-0.135132,0.982788,-0.183105,-9.033203,4.089355
2461,0.023804,-0.006226,1.066162,0.610352,-8.972168,3.234863
2472,-0.024170,-0.171753,0.957886,1.831055,-8.972168,2.319336
2481,-0.010010,-0.154297,0.921631,3.906250,-8.728027,0.183105
2493,-0.050537,-0.269165,0.887573,4.516602,-8.300781,-0.122070
2502,-0.020996,-0.237305,0.866577,4.638672,-7.934570,-0.610352
2512,-0.030762,-0.299805,0.852661,4.150391,-7.690430,-0.732422
2522,-0.033447,-0.192139,0.901855,3.662109,-7.751465,-0.610352
