timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
11,-0.097778,-0.076416,1.123535,0.854492,-3.662109,-19.836426
21,-0.043701,-0.110718,1.046143,1.647949,-3.173828,-21.240234
31,0.027588,-0.207886,0.855347,2.136230,-2.868652,-22.155762
40,0.017212,-0.169067,0.913574,1.647949,-3.234863,-21.606445
52,0.015625,-0.080322,0.967773,1.403809,-3.356934,-19.531250
61,-0.057251,-0.183716,1.010498,1.586914,-2.563477,-16.723633
71,-0.001587,-0.105713,1.084595,1.831055,-1.220703,-13.000488
81,0.019287,-0.139771,0.973389,2.197266,0.183105,-9.460449
91,0.010010,-0.143555,1.044189,2.502441,0.427246,-7.995605
101,-0.017456,-0.124756,1.047607,2.502441,0.122070,-7.385254
112,-0.065186,-0.105713,1.061279,2.990723,-0.671387,-8.239746
122,-0.070068,-0.344727,0.954712,3.540039,-1.159668,-8.850098
132,-0.043457,-0.185669,0.912354,1.953125,-0.610352,-9.155273
141,-0.041870,-0.178467,0.940918,0.976562,-0.305176,-8.178711
151,-0.027344,-0.130371,1.020630,-0.305176,0.305176,-6.958008
161,-0.021484,-0.023804,0.992798,-0.671387,0.854492,-5.554199
172,-0.061523,0.024536,1.057495,-0.183105,1.953125,-0.549316
182,-0.004517,-0.072510,1.014771,-0.732422,1.953125,0.671387
192,-0.076050,-0.104492,0.934326,-1.464844,1.892090,2.197266
202,-0.067749,-0.042603,0.985718,-1.708984,2.075195,4.272461
211,-0.100586,-0.060547,0.926392,-1.342773,1.892090,5.798340
222,-0.075073,-0.129639,0.941406,-1.403809,1.892090,7.690430
231,-0.040283,-0.187744,0.980835,-1.892090,2.075195,9.887695
241,-0.026489,-0.091064,0.951538,-2.380371,1.953125,12.023926
252,-0.059814,-0.086914,1.036865,-2.441406,1.647949,15.014648
262,-0.083496,-0.059448,1.120605,-1.770020,1.281738,15.319824
271,-0.129028,-0.149048,1.054321,-0.549316,0.671387,14.221191
281,-0.142944,-0.163696,1.041138,0.549316,0.610352,12.451172
291,-0.065430,-0.324463,0.945190,1.281738,0.183105,10.375977
