timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
900,0.034790,-0.210327,0.962891,-2.014160,-10.192871,-35.095215
911,-0.000244,-0.051758,1.029053,-2.624512,-9.338379,-35.156250
920,-0.008301,0.044312,1.052856,-2.685547,-8.605957,-35.644531
930,0.002441,0.005981,1.098022,-2.075195,-7.934570,-35.583496
941,0.023926,-0.065552,1.033081,-0.793457,-6.896973,-35.339355
951,0.009888,-0.097656,0.969971,-0.061035,-6.225586,-34.606934
960,-0.065796,-0.151611,0.929443,1.098633,-5.615234,-31.433105
970,-0.057251,-0.189453,0.887817,1.220703,-3.479004,-27.893066
981,-0.052734,-0.209961,0.853882,0.976562,-2.197266,-24.414062
991,-0.042969,-0.236694,0.908936,0.915527,-0.610352,-21.179199
1001,-0.093750,-0.266968,0.942627,0.915527,-0.122070,-18.554687
1011,-0.086182,-0.274780,0.924316,1.098633,0.122070,-17.700195
1022,-0.060547,-0.257813,0.881714,0.915527,1.831055,-16.479492
1032,-0.026245,-0.228638,0.995117,0.488281,2.563477,-16.235352
1042,0.005005,-0.176025,0.997803,0.366211,2.807617,-15.747070
1051,0.039185,-0.168579,0.972534,0.305176,2.624512,-14.709473
1061,0.015015,-0.231201,0.910156,-0.061035,2.990723,-13.488770
1070,0.098022,-0.225464,1.006348,-0.610352,3.356934,-11.840820
1081,0.031616,-0.081055,1.055908,-1.647949,3.662109,-10.375977
1090,-0.003418,-0.117676,1.067017,-2.014160,3.906250,-9.033203
1102,0.005493,-0.108887,0.988647,-1.586914,4.455566,-7.385254
1112,-0.005249,-0.167358,0.951904,-1.647949,4.089355,-6.469727
1121,-0.033813,-0.109009,1.041382,-1.831055,4.089355,-5.126953
1131,0.000488,-0.047119,1.016357,-2.197266,4.211426,-2.868652
1141,-0.041138,-0.050415,1.044312,-2.258301,3.967285,-0.122070
1151,-0.063110,-0.046265,1.060669,-1.770020,4.821777,2.563477
1162,-0.036011,-0.107788,1.060425,-0.793457,6.591797,7.568359
1172,-0.021851,-0.084961,1.000244,-0.671387,7.385254,8.239746
1181,0.010986,-0.151611,0.987061,-0.793457,6.713867,8.850098
1191,0.084717,-0.042236,0.999390,-1.098633,6.164551,8.972168
1201,0.097900,-0.076782,0.922485,-1.403809,4.882812,9.094238
1211,0.070679,-0.100220,0.907837,-2.014160,3.295898,9.460449
1221,0.036499,-0.058594,0.975708,-1.953125,2.380371,9.582520
1231,0.084595,-0.110352,0.950317,-2.258301,2.258301,10.009766
1242,0.002319,0.042114,1.110229,-3.295898,2.441406,11.352539
1251,-0.043457,-0.036621,1.018066,-3.173828,1.892090,11.535645
1261,-0.113892,-0.082397,0.990112,-2.441406,1.525879,11.413574
1271,-0.096069,-0.086304,1.009155,-2.014160,1.525879,10.986328
1281,-0.004517,-0.141235,1.012817,-1.831055,1.220703,10.192871
1291,0.027832,-0.158081,1.029297,-1.586914,0.915527,9.094238
1300,0.006592,-0.114990,0.964111,-1.708984,-0.061035,7.873535
1312,0.073364,-0.242920,0.888916,-2.136230,-0.976562,4.272461
1322,0.077148,-0.176880,0.951538,-2.563477,-2.014160,2.136230
1331,0.094971,-0.219849,0.902466,-3.295898,-2.807617,0.244141
1341,0.070068,-0.126587,0.953369,-4.028320,-3.845215,-1.464844
1350,0.108643,-0.095825,1.008789,-4.150391,-4.150391,-2.563477
1361,0.086914,-0.190308,0.944214,-4.089355,-4.577637,-3.540039
1371,0.134644,-0.092285,1.066895,-3.845215,-4.516602,-5.065918
1381,0.139160,-0.046509,1.043579,-2.685547,-5.554199,-5.920410
1391,0.055786,-0.092529,1.003418,-2.258301,-6.042480,-6.896973
1400,0.043457,-0.136841,1.002808,-2.075195,-6.591797,-7.629395
1411,0.071045,-0.148804,0.973633,-2.014160,-6.103516,-8.728027
1421,0.040161,-0.111816,1.026611,-2.136230,-7.263184,-9.704590
